text,label
江南好，风景旧曾谙。,乐观
春江潮水连海平，海上明月共潮生。,中性
人生得意须尽欢，莫使金樽空对月。,乐观
大漠孤烟直，长河落日圆。,中性
春江潮水连海平，海上明月共潮生。,中性
床前明月光，疑是地上霜。,中性
醉卧沙场君莫笑，古来征战几人回？,乐观
朱门酒肉臭，路有冻死骨。,悲观
江南好，风景旧曾谙。,乐观
竹喧归浣女，莲动下渔舟。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
醉卧沙场君莫笑，古来征战几人回？,乐观
朱门酒肉臭，路有冻死骨。,悲观
无边落木萧萧下，不尽长江滚滚来。,悲观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
春风又绿江南岸，明月何时照我还。,乐观
感时花溅泪，恨别鸟惊心。,悲观
两岸猿声啼不住，轻舟已过万重山。,中性
白日依山尽，黄河入海流。,中性
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
感时花溅泪，恨别鸟惊心。,悲观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
春风又绿江南岸，明月何时照我还。,乐观
独坐幽篁里，弹琴复长啸。,中性
夜来风雨声，花落知多少。,悲观
床前明月光，疑是地上霜。,中性
天生我材必有用，千金散尽还复来。,乐观
日照香炉生紫烟，遥看瀑布挂前川。,乐观
竹喧归浣女，莲动下渔舟。,中性
羌笛何须怨杨柳，春风不度玉门关。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
长风破浪会有时，直挂云帆济沧海。,乐观
人生如梦，一尊还酹江月。,悲观
独坐幽篁里，弹琴复长啸。,中性
两岸猿声啼不住，轻舟已过万重山。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
人生得意须尽欢，莫使金樽空对月。,乐观
江南好，风景旧曾谙。,乐观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
感时花溅泪，恨别鸟惊心。,悲观
竹喧归浣女，莲动下渔舟。,中性
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
白日依山尽，黄河入海流。,中性
日照香炉生紫烟，遥看瀑布挂前川。,乐观
羌笛何须怨杨柳，春风不度玉门关。,悲观
春风又绿江南岸，明月何时照我还。,乐观
举头望明月，低头思故乡。,中性
天生我材必有用，千金散尽还复来。,乐观
江南好，风景旧曾谙。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
千里孤坟，无处话凄凉。,悲观
感时花溅泪，恨别鸟惊心。,悲观
国破山河在，城春草木深。,悲观
白日依山尽，黄河入海流。,中性
清江一曲抱村流，长夏江村事事幽。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
春江潮水连海平，海上明月共潮生。,中性
朱门酒肉臭，路有冻死骨。,悲观
白日依山尽，黄河入海流。,中性
清江一曲抱村流，长夏江村事事幽。,乐观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
床前明月光，疑是地上霜。,中性
举头望明月，低头思故乡。,中性
举头望明月，低头思故乡。,中性
举头望明月，低头思故乡。,中性
天生我材必有用，千金散尽还复来。,乐观
朱门酒肉臭，路有冻死骨。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
长风破浪会有时，直挂云帆济沧海。,乐观
国破山河在，城春草木深。,悲观
人生在世不称意，明朝散发弄扁舟。,悲观
羌笛何须怨杨柳，春风不度玉门关。,悲观
人生得意须尽欢，莫使金樽空对月。,乐观
江南好，风景旧曾谙。,乐观
大漠孤烟直，长河落日圆。,中性
两岸猿声啼不住，轻舟已过万重山。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
春江潮水连海平，海上明月共潮生。,中性
无边落木萧萧下，不尽长江滚滚来。,悲观
无边落木萧萧下，不尽长江滚滚来。,悲观
清江一曲抱村流，长夏江村事事幽。,乐观
夜来风雨声，花落知多少。,悲观
床前明月光，疑是地上霜。,中性
竹喧归浣女，莲动下渔舟。,中性
人生如梦，一尊还酹江月。,悲观
独坐幽篁里，弹琴复长啸。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
江南好，风景旧曾谙。,乐观
夜来风雨声，花落知多少。,悲观
感时花溅泪，恨别鸟惊心。,悲观
醉卧沙场君莫笑，古来征战几人回？,乐观
江南好，风景旧曾谙。,乐观
大漠孤烟直，长河落日圆。,中性
空山新雨后，天气晚来秋。,中性
夜来风雨声，花落知多少。,悲观
朝辞白帝彩云间，千里江陵一日还。,乐观
江流天地外，山色有无中。,中性
感时花溅泪，恨别鸟惊心。,悲观
举头望明月，低头思故乡。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
人生得意须尽欢，莫使金樽空对月。,乐观
空山新雨后，天气晚来秋。,中性
江流天地外，山色有无中。,中性
独坐幽篁里，弹琴复长啸。,中性
长风破浪会有时，直挂云帆济沧海。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
朱门酒肉臭，路有冻死骨。,悲观
独坐幽篁里，弹琴复长啸。,中性
竹喧归浣女，莲动下渔舟。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
春江潮水连海平，海上明月共潮生。,中性
清江一曲抱村流，长夏江村事事幽。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
醉卧沙场君莫笑，古来征战几人回？,乐观
无边落木萧萧下，不尽长江滚滚来。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
醉卧沙场君莫笑，古来征战几人回？,乐观
国破山河在，城春草木深。,悲观
清江一曲抱村流，长夏江村事事幽。,乐观
竹喧归浣女，莲动下渔舟。,中性
独坐幽篁里，弹琴复长啸。,中性
醉卧沙场君莫笑，古来征战几人回？,乐观
羌笛何须怨杨柳，春风不度玉门关。,悲观
国破山河在，城春草木深。,悲观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
千里孤坟，无处话凄凉。,悲观
竹喧归浣女，莲动下渔舟。,中性
醉卧沙场君莫笑，古来征战几人回？,乐观
醉卧沙场君莫笑，古来征战几人回？,乐观
春江潮水连海平，海上明月共潮生。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
天生我材必有用，千金散尽还复来。,乐观
江南好，风景旧曾谙。,乐观
江南好，风景旧曾谙。,乐观
天生我材必有用，千金散尽还复来。,乐观
夜来风雨声，花落知多少。,悲观
国破山河在，城春草木深。,悲观
醉卧沙场君莫笑，古来征战几人回？,乐观
醉卧沙场君莫笑，古来征战几人回？,乐观
感时花溅泪，恨别鸟惊心。,悲观
羌笛何须怨杨柳，春风不度玉门关。,悲观
两岸猿声啼不住，轻舟已过万重山。,中性
朱门酒肉臭，路有冻死骨。,悲观
两岸猿声啼不住，轻舟已过万重山。,中性
天生我材必有用，千金散尽还复来。,乐观
大漠孤烟直，长河落日圆。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
朱门酒肉臭，路有冻死骨。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
长风破浪会有时，直挂云帆济沧海。,乐观
羌笛何须怨杨柳，春风不度玉门关。,悲观
朱门酒肉臭，路有冻死骨。,悲观
独坐幽篁里，弹琴复长啸。,中性
国破山河在，城春草木深。,悲观
天生我材必有用，千金散尽还复来。,乐观
大漠孤烟直，长河落日圆。,中性
人生得意须尽欢，莫使金樽空对月。,乐观
江南好，风景旧曾谙。,乐观
夜来风雨声，花落知多少。,悲观
人生如梦，一尊还酹江月。,悲观
大漠孤烟直，长河落日圆。,中性
江南好，风景旧曾谙。,乐观
朝辞白帝彩云间，千里江陵一日还。,乐观
两岸猿声啼不住，轻舟已过万重山。,中性
朝辞白帝彩云间，千里江陵一日还。,乐观
天生我材必有用，千金散尽还复来。,乐观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
床前明月光，疑是地上霜。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
江南好，风景旧曾谙。,乐观
感时花溅泪，恨别鸟惊心。,悲观
夜来风雨声，花落知多少。,悲观
无边落木萧萧下，不尽长江滚滚来。,悲观
大漠孤烟直，长河落日圆。,中性
白日依山尽，黄河入海流。,中性
春风又绿江南岸，明月何时照我还。,乐观
醉卧沙场君莫笑，古来征战几人回？,乐观
独坐幽篁里，弹琴复长啸。,中性
江南好，风景旧曾谙。,乐观
羌笛何须怨杨柳，春风不度玉门关。,悲观
国破山河在，城春草木深。,悲观
千里孤坟，无处话凄凉。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
国破山河在，城春草木深。,悲观
夜来风雨声，花落知多少。,悲观
夜来风雨声，花落知多少。,悲观
床前明月光，疑是地上霜。,中性
天生我材必有用，千金散尽还复来。,乐观
春风又绿江南岸，明月何时照我还。,乐观
国破山河在，城春草木深。,悲观
日照香炉生紫烟，遥看瀑布挂前川。,乐观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
感时花溅泪，恨别鸟惊心。,悲观
清江一曲抱村流，长夏江村事事幽。,乐观
大漠孤烟直，长河落日圆。,中性
春江潮水连海平，海上明月共潮生。,中性
羌笛何须怨杨柳，春风不度玉门关。,悲观
竹喧归浣女，莲动下渔舟。,中性
人生如梦，一尊还酹江月。,悲观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
举头望明月，低头思故乡。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
独坐幽篁里，弹琴复长啸。,中性
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
人生如梦，一尊还酹江月。,悲观
床前明月光，疑是地上霜。,中性
夜来风雨声，花落知多少。,悲观
朱门酒肉臭，路有冻死骨。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
日照香炉生紫烟，遥看瀑布挂前川。,乐观
人生在世不称意，明朝散发弄扁舟。,悲观
夜来风雨声，花落知多少。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
独坐幽篁里，弹琴复长啸。,中性
江南好，风景旧曾谙。,乐观
清江一曲抱村流，长夏江村事事幽。,乐观
朝辞白帝彩云间，千里江陵一日还。,乐观
床前明月光，疑是地上霜。,中性
空山新雨后，天气晚来秋。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
长风破浪会有时，直挂云帆济沧海。,乐观
羌笛何须怨杨柳，春风不度玉门关。,悲观
两岸猿声啼不住，轻舟已过万重山。,中性
国破山河在，城春草木深。,悲观
床前明月光，疑是地上霜。,中性
人生在世不称意，明朝散发弄扁舟。,悲观
抽刀断水水更流，举杯消愁愁更愁。,悲观
感时花溅泪，恨别鸟惊心。,悲观
人生得意须尽欢，莫使金樽空对月。,乐观
春江潮水连海平，海上明月共潮生。,中性
夜来风雨声，花落知多少。,悲观
床前明月光，疑是地上霜。,中性
两岸猿声啼不住，轻舟已过万重山。,中性
抽刀断水水更流，举杯消愁愁更愁。,悲观
仰天大笑出门去，我辈岂是蓬蒿人。,乐观
朝辞白帝彩云间，千里江陵一日还。,乐观
国破山河在，城春草木深。,悲观
朱门酒肉臭，路有冻死骨。,悲观
江南好，风景旧曾谙。,乐观
感时花溅泪，恨别鸟惊心。,悲观
竹喧归浣女，莲动下渔舟。,中性
床前明月光，疑是地上霜。举头望明月，低头思故乡。,中性
天生我材必有用，千金散尽还复来。烹羊宰牛且为乐，会须一饮三百杯。,乐观
国破山河在，城春草木深。感时花溅泪，恨别鸟惊心。,悲观
朝辞白帝彩云间，千里江陵一日还。两岸猿声啼不住，轻舟已过万重山。,乐观
抽刀断水水更流，举杯消愁愁更愁。人生在世不称意，明朝散发弄扁舟。,悲观
空山新雨后，天气晚来秋。明月松间照，清泉石上流。,中性
日照香炉生紫烟，遥看瀑布挂前川。飞流直下三千尺，疑是银河落九天。,乐观
朱门酒肉臭，路有冻死骨。荣枯咫尺异，惆怅难再述。,悲观
两个黄鹂鸣翠柳，一行白鹭上青天。窗含西岭千秋雪，门泊东吴万里船。,中性
春风得意马蹄疾，一日看尽长安花。仰天大笑出门去，我辈岂是蓬蒿人。,乐观
长风破浪会有时，直挂云帆济沧海。欲渡黄河冰塞川，将登太行雪满山。,乐观
月落乌啼霜满天，江枫渔火对愁眠。姑苏城外寒山寺，夜半钟声到客船。,悲观
醉卧沙场君莫笑，古来征战几人回。葡萄美酒夜光杯，欲饮琵琶马上催。,乐观
独坐幽篁里，弹琴复长啸。深林人不知，明月来相照。,中性
黄鹤一去不复返，白云千载空悠悠。晴川历历汉阳树，芳草萋萋鹦鹉洲。,中性
安能摧眉折腰事权贵，使我不得开心颜。世间行乐亦如此，古来万事东流水。,乐观
出师未捷身先死，长使英雄泪满襟。映阶碧草自春色，隔叶黄鹂空好音。,悲观
白日依山尽，黄河入海流。欲穷千里目，更上一层楼。,中性
相见时难别亦难，东风无力百花残。春蚕到死丝方尽，蜡炬成灰泪始干。,悲观
大江东去浪淘尽，千古风流人物。故垒西边人道是，三国周郎赤壁。,中性
君问归期未有期，巴山夜雨涨秋池。何当共剪西窗烛，却话巴山夜雨时。,中性
黑云压城城欲摧，甲光向日金鳞开。角声满天秋色里，塞上燕脂凝夜紫。,悲观
千山鸟飞绝，万径人踪灭。孤舟蓑笠翁，独钓寒江雪。,悲观
众里寻他千百度，蓦然回首，那人却在灯火阑珊处。,中性
春眠不觉晓，处处闻啼鸟。夜来风雨声，花落知多少。,中性
会当凌绝顶，一览众山小。造化钟神秀，阴阳割昏晓。,乐观
少小离家老大回，乡音无改鬓毛衰。儿童相见不相识，笑问客从何处来。,中性
停车坐爱枫林晚，霜叶红于二月花。远上寒山石径斜，白云生处有人家。,乐观
洛阳亲友如相问，一片冰心在玉壶。寒雨连江夜入吴，平明送客楚山孤。,中性
人面不知何处去，桃花依旧笑春风。绿杨烟外晓寒轻，红杏枝头春意闹。,乐观
相见时难别亦难，东风无力百花残。春蚕到死丝方尽，蜡炬成灰泪始干。,悲观
千锤万凿出深山，烈火焚烧若等闲。粉骨碎身浑不怕，要留清白在人间。,乐观
一道残阳铺水中，半江瑟瑟半江红。可怜九月初三夜，露似真珠月似弓。,中性
莫笑农家腊酒浑，丰年留客足鸡豚。山重水复疑无路，柳暗花明又一村。,乐观
离离原上草，一岁一枯荣。野火烧不尽，春风吹又生。,中性
三顾频烦天下计，两朝开济老臣心。出师未捷身先死，长使英雄泪满襟。,悲观
银烛秋光冷画屏，轻罗小扇扑流萤。天阶夜色凉如水，卧看牵牛织女星。,中性
葡萄美酒夜光杯，欲饮琵琶马上催。醉卧沙场君莫笑，古来征战几人回。,乐观
昨夜星辰昨夜风，画楼西畔桂堂东。身无彩凤双飞翼，心有灵犀一点通。,中性
黄沙百战穿金甲，不破楼兰终不还。青海长云暗雪山，孤城遥望玉门关。,乐观
多情却似总无情，唯觉樽前笑不成。蜡烛有心还惜别，替人垂泪到天明。,悲观
折戟沉沙铁未销，自将磨洗认前朝。东风不与周郎便，铜雀春深锁二乔。,中性
咬定青山不放松，立根原在破岩中。千磨万击还坚劲，任尔东西南北风。,乐观
朱雀桥边野草花，乌衣巷口夕阳斜。旧时王谢堂前燕，飞入寻常百姓家。,中性
劝君更尽一杯酒，西出阳关无故人。渭城朝雨浥轻尘，客舍青青柳色新。,悲观
横看成岭侧成峰，远近高低各不同。不识庐山真面目，只缘身在此山中。,中性
杨柳青青江水平，闻郎江上踏歌声。东边日出西边雨，道是无晴却有晴。,中性
回眸一笑百媚生，六宫粉黛无颜色。春寒赐浴华清池，温泉水滑洗凝脂。,乐观
山外青山楼外楼，西湖歌舞几时休。暖风熏得游人醉，直把杭州作汴州。,悲观
莫道桑榆晚，为霞尚满天。老骥伏枥志千里，烈士暮年壮心不已。,乐观
草长莺飞二月天，拂堤杨柳醉春烟。儿童散学归来早，忙趁东风放纸鸢。,中性
千门万户曈曈日，总把新桃换旧符。爆竹声中一岁除，春风送暖入屠苏。,乐观
十年生死两茫茫，不思量，自难忘。千里孤坟，无处话凄凉。,悲观
梅子金黄杏子肥，麦花雪白菜花稀。日长篱落无人过，惟有蜻蜓蛱蝶飞。,中性
生当作人杰，死亦为鬼雄。至今思项羽，不肯过江东。,乐观
不要人夸颜色好，只留清气满乾坤。我家洗砚池头树，朵朵花开淡墨痕。,中性
京口瓜洲一水间，钟山只隔数重山。春风又绿江南岸，明月何时照我还。,中性
黑发不知勤学早，白首方悔读书迟。三更灯火五更鸡，正是男儿读书时。,中性
人生若只如初见，何事秋风悲画扇。等闲变却故人心，却道故心人易变。,悲观
江山代有才人出，各领风骚数百年。李杜诗篇万口传，至今已觉不新鲜。,中性
落红不是无情物，化作春泥更护花。浩荡离愁白日斜，吟鞭东指即天涯。,中性
锦城丝管日纷纷，半入江风半入云。此曲只应天上有，人间能得几回闻。,中性
问君能有几多愁？恰似一江春水向东流。雕栏玉砌应犹在，只是朱颜改。,悲观
黄河远上白云间，一片孤城万仞山。羌笛何须怨杨柳，春风不度玉门关。,悲观
不畏浮云遮望眼，自缘身在最高层。飞来山上千寻塔，闻说鸡鸣见日升。,乐观
山重水复疑无路，柳暗花明又一村。箫鼓追随春社近，衣冠简朴古风存。,乐观
海内存知己，天涯若比邻。无为在歧路，儿女共沾巾。,中性
大漠孤烟直，长河落日圆。萧关逢候骑，都护在燕然。,中性
待到重阳日，还来就菊花。开轩面场圃，把酒话桑麻。,乐观
昨夜雨疏风骤，浓睡不消残酒。试问卷帘人，却道海棠依旧。,中性
我自横刀向天笑，去留肝胆两昆仑。望门投止思张俭，忍死须臾待杜根。,乐观
红酥手，黄縢酒，满城春色宫墙柳。东风恶，欢情薄。,悲观
人生得意须尽欢，莫使金樽空对月。天生我材必有用，千金散尽还复来。,乐观
枯藤老树昏鸦，小桥流水人家，古道西风瘦马。夕阳西下，断肠人在天涯。,悲观
纸上得来终觉浅，绝知此事要躬行。古人学问无遗力，少壮工夫老始成。,中性
采菊东篱下，悠然见南山。山气日夕佳，飞鸟相与还。,中性
醉里挑灯看剑，梦回吹角连营。八百里分麾下炙，五十弦翻塞外声。,乐观
衣带渐宽终不悔，为伊消得人憔悴。众里寻他千百度，蓦然回首，那人却在灯火阑珊处。,悲观
横眉冷对千夫指，俯首甘为孺子牛。躲进小楼成一统，管他冬夏与春秋。,中性
落霞与孤鹜齐飞，秋水共长天一色。渔舟唱晚响穷彭蠡之滨，雁阵惊寒声断衡阳之浦。,中性
谁言寸草心，报得三春晖。慈母手中线，游子身上衣。,乐观
朱雀桥边野草花，乌衣巷口夕阳斜。旧时王谢堂前燕，飞入寻常百姓家。,中性
劝君更尽一杯酒，西出阳关无故人。渭城朝雨浥轻尘，客舍青青柳色新。,悲观
只恐夜深花睡去，故烧高烛照红妆。锦城虽云乐，不如早还乡。,中性
忽如一夜春风来，千树万树梨花开。山回路转不见君，雪上空留马行处。,乐观
抽刀断水水更流，举杯消愁愁更愁。人生在世不称意，明朝散发弄扁舟。,悲观
国破山河在，城春草木深。感时花溅泪，恨别鸟惊心。,悲观
不识庐山真面目，只缘身在此山中。欲穷千里目，更上一层楼。,乐观
故人具鸡黍，邀我至田家。绿树村边合，青山郭外斜。,中性
落红不是无情物，化作春泥更护花。零落成泥碾作尘，只有香如故。,乐观
日暮乡关何处是，烟波江上使人愁。此夜曲中闻折柳，何人不起故园情。,悲观
会当凌绝顶，一览众山小。登高壮观天地间，大江茫茫去不还。,乐观
羌笛何须怨杨柳，春风不度玉门关。黄河远上白云间，一片孤城万仞山。,中性
孤舟蓑笠翁，独钓寒江雪。柴门闻犬吠，风雪夜归人。,中性
昔我往矣，杨柳依依。今我来思，雨雪霏霏。,悲观
停车坐爱枫林晚，霜叶红于二月花。远上寒山石径斜，白云生处有人家。,乐观
秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马度阴山。,悲观
春宵一刻值千金，花有清香月有阴。歌管楼台声细细，秋千院落夜沉沉。,中性
采菊东篱下，悠然见南山。山气日夕佳，飞鸟相与还。,乐观
欲穷千里目，更上一层楼。白日依山尽，黄河入海流。,中性
竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时。,乐观
世情薄，人情恶。雨送黄昏花易落。晓风干，泪痕残。,悲观
银烛秋光冷画屏，轻罗小扇扑流萤。天阶夜色凉如水，卧看牵牛织女星。,中性
相见时难别亦难，东风无力百花残。春蚕到死丝方尽，蜡炬成灰泪始干。,悲观
沾衣欲湿杏花雨，吹面不寒杨柳风。最是一年春好处，绝胜烟柳满皇都。,乐观
千门万户曈曈日，总把新桃换旧符。爆竹声中一岁除，春风送暖入屠苏。,乐观
十年生死两茫茫，不思量，自难忘。千里孤坟，无处话凄凉。,悲观
梅子金黄杏子肥，麦花雪白菜花稀。日长篱落无人过，惟有蜻蜓蛱蝶飞。,中性
生当作人杰，死亦为鬼雄。至今思项羽，不肯过江东。,乐观
不要人夸颜色好，只留清气满乾坤。我家洗砚池头树，朵朵花开淡墨痕。,中性
去年今日此门中，人面桃花相映红。人面不知何处去，桃花依旧笑春风。,悲观
不堪盈手赠，还寝梦佳期。云鬓花颜金步摇，芙蓉帐暖度春宵。,中性
黄四娘家花满蹊，千朵万朵压枝低。留连戏蝶时时舞，自在娇莺恰恰啼。,乐观
江南好，风景旧曾谙。日出江花红胜火，春来江水绿如蓝。,乐观
一去二三里，烟村四五家。亭台六七座，八九十枝花。,中性
结庐在人境，而无车马喧。问君何能尔，心远地自偏。,乐观
昔闻洞庭水，今上岳阳楼。吴楚东南坼，乾坤日夜浮。,中性
人生若只如初见，何事秋风悲画扇。等闲变却故人心，却道故人心易变。,悲观
玉容寂寞泪阑干，梨花一枝春带雨。含情凝睇谢君王，一别音容两渺茫。,悲观
登高壮观天地间，大江茫茫去不还。黄云万里动风色，白波九道流雪山。,中性
海日生残夜，江春入旧年。乡书何处达？归雁洛阳边。,中性
抽刀断水水更流，举杯消愁愁更愁。人生在世不称意，明朝散发弄扁舟。,悲观
夜来风雨声，花落知多少。春眠不觉晓，处处闻啼鸟。,中性
独在异乡为异客，每逢佳节倍思亲。遥知兄弟登高处，遍插茱萸少一人。,悲观
天街小雨润如酥，草色遥看近却无。最是一年春好处，绝胜烟柳满皇都。,乐观
山重水复疑无路，柳暗花明又一村。春风得意马蹄疾，一日看尽长安花。,乐观
红豆生南国，春来发几枝。愿君多采撷，此物最相思。,中性
故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流。,中性
金樽清酒斗十千，玉盘珍羞直万钱。烹羊宰牛且为乐，会须一饮三百杯。,乐观
山回路转不见君，雪上空留马行处。忽如一夜春风来，千树万树梨花开。,乐观
青山遮不住，毕竟东流去。欲寄彩笺兼尺素，山长水阔知何处。,悲观
落霞与孤鹜齐飞，秋水共长天一色。渔舟唱晚，响穷彭蠡之滨。,乐观
秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马度阴山。,中性
劝君莫惜金缕衣，劝君惜取少年时。花开堪折直须折，莫待无花空折枝。,中性
僵卧孤村不自哀，尚思为国戍轮台。夜阑卧听风吹雨，铁马冰河入梦来。,悲观
绿蚁新醅酒，红泥小火炉。晚来天欲雪，能饮一杯无。,中性
黄四娘家花满蹊，千朵万朵压枝低。留连戏蝶时时舞，自在娇莺恰恰啼。,乐观
莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生。,乐观
去年今日此门中，人面桃花相映红。人面不知何处去，桃花依旧笑春风。,中性
九州生气恃风雷，万马齐喑究可哀。我劝天公重抖擞，不拘一格降人才。,悲观
胜日寻芳泗水滨，无边光景一时新。等闲识得东风面，万紫千红总是春。,乐观
